id	name	desc	url	type	P12078	P852
aegis-of-earth-protonovus-assault	Aegis of Earth: Protonovus Assault	2016 video game	https://www.metacritic.com/game/aegis-of-earth-protonovus-assault/	Q7889	1300375014	Q14864330
aegis-wing	Aegis Wing	2007 video game	https://www.metacritic.com/game/aegis-wing/	Q7889	1300030979	Q14864328
aeon-flux	Aeon Flux	2005 video game	https://www.metacritic.com/game/aeon-flux/	Q7889	1300023992	Q14864330
aer-memories-of-old	AER: Memories of Old	2017 video game	https://www.metacritic.com/game/aer-memories-of-old/	Q7889	1300391772	
aerea	AereA	2017 video game	https://www.metacritic.com/game/aerea/	Q7889	1300465978	
aerial-strike-the-yager-missions	Aerial Strike: The Yager Missions	2005 video game	https://www.metacritic.com/game/aerial-strike-the-yager-missions/	Q7889	1300023285	Q14864330
aerialknights-never-yield	Aerial_Knight's Never Yield	2021 video game	https://www.metacritic.com/game/aerialknights-never-yield/	Q7889	1300517389	Q14864330
aero-elite-combat-academy	Aero Elite: Combat Academy	2003 video game	https://www.metacritic.com/game/aero-elite-combat-academy/	Q7889	1300004433	Q14864328
aero-porter	Aero Porter	2012 video game	https://www.metacritic.com/game/aero-porter/	Q7889	1300156750	Q14864328
aero-the-acro-bat	Aero The Acro-Bat	2002 video game	https://www.metacritic.com/game/aero-the-acro-bat/	Q7889	1300016230	Q14864328
aerowings-2-air-strike	AeroWings 2: Air Strike	2000 video game	https://www.metacritic.com/game/aerowings-2-air-strike/	Q7889	1300002754	Q14864328
aeterna-noctis	Aeterna Noctis	2021 video game	https://www.metacritic.com/game/aeterna-noctis/	Q7889	1300530192	
aeternoblade	AeternoBlade	2014 video game	https://www.metacritic.com/game/aeternoblade/	Q7889	1300195961	
aeternoblade-ii	AeternoBlade II	2019 video game	https://www.metacritic.com/game/aeternoblade-ii/	Q7889	1300452651	Q14864330
aew-fight-forever	AEW: Fight Forever	2023 video game	https://www.metacritic.com/game/aew-fight-forever/	Q7889	1300526893	Q14864330
affogato	Affogato	2023 video game	https://www.metacritic.com/game/affogato/	Q7889	1300573721	
affordable-space-adventures	Affordable Space Adventures	2015 video game	https://www.metacritic.com/game/affordable-space-adventures/	Q7889	1300287037	Q14864328
afrika-2008	Afrika (2008)	2009 video game	https://www.metacritic.com/game/afrika-2008/	Q7889	1300027004	
afro-samurai	Afro Samurai	2009 video game	https://www.metacritic.com/game/afro-samurai/	Q7889	1300031324	Q14864331
afro-samurai-2-revenge-of-kuma-volume-one	Afro Samurai 2: Revenge of Kuma Volume One	2015 video game	https://www.metacritic.com/game/afro-samurai-2-revenge-of-kuma-volume-one/	Q7889	1300407810	Q14864331
after-burner-climax	After Burner Climax	2010 video game	https://www.metacritic.com/game/after-burner-climax/	Q7889	1300025389	
after-burner-black-falcon	After Burner: Black Falcon	2007 video game	https://www.metacritic.com/game/after-burner-black-falcon/	Q7889	1300028886	Q14864330
after-the-fall	After the Fall	2021 video game	https://www.metacritic.com/game/after-the-fall/	Q7889	1300501996	
after-us	After Us	2023 video game	https://www.metacritic.com/game/after-us/	Q7889	1300584028	Q14864330
aftercharge	Aftercharge	2019 video game	https://www.metacritic.com/game/aftercharge/	Q7889	1300466613	
afterfall-insanity	Afterfall: InSanity	2011 video game	https://www.metacritic.com/game/afterfall-insanity/	Q7889	1300041157	
afterimage	Afterimage	2023 video game	https://www.metacritic.com/game/afterimage/	Q7889	1300551910	
afterparty	Afterparty	2019 video game	https://www.metacritic.com/game/afterparty/	Q7889	1300483532	
again-interactive-crime-novel	Again: Interactive Crime Novel	2010 video game	https://www.metacritic.com/game/again-interactive-crime-novel/	Q7889	1300040784	Q14864330
against-the-storm	Against the Storm	2023 video game	https://www.metacritic.com/game/against-the-storm/	Q7889	1300517830	
agatha-christie-hercule-poirot-the-london-case	Agatha Christie - Hercule Poirot: The London Case	2023 video game	https://www.metacritic.com/game/agatha-christie-hercule-poirot-the-london-case/	Q7889	1300593446	Q14864330
agatha-christie-murder-on-the-orient-express	Agatha Christie - Murder on the Orient Express	2023 video game	https://www.metacritic.com/game/agatha-christie-murder-on-the-orient-express/	Q7889	1300594930	Q14864330
agatha-christie-and-then-there-were-none	Agatha Christie: And Then There Were None	2005 video game	https://www.metacritic.com/game/agatha-christie-and-then-there-were-none/	Q7889	1300023492	Q14864330
agatha-christie-evil-under-the-sun	Agatha Christie: Evil Under the Sun	2007 video game	https://www.metacritic.com/game/agatha-christie-evil-under-the-sun/	Q7889	1300030554	Q14864330
agatha-christie-murder-on-the-orient-express-2006	Agatha Christie: Murder on the Orient Express (2006)	2006 video game	https://www.metacritic.com/game/agatha-christie-murder-on-the-orient-express-2006/	Q7889	1300026862	Q14864330
agatha-christie-the-abc-murders	Agatha Christie: The ABC Murders	2016 video game	https://www.metacritic.com/game/agatha-christie-the-abc-murders/	Q7889	1300451468	Q14864330
agatha-christie-the-abc-murders-2009	Agatha Christie: The ABC Murders (2009)	2009 video game	https://www.metacritic.com/game/agatha-christie-the-abc-murders-2009/	Q7889	1300043278	Q14864330
age-of-booty	Age of Booty	2008 video game	https://www.metacritic.com/game/age-of-booty/	Q7889	1300034844	Q14864328
age-of-conan-rise-of-the-godslayer	Age of Conan: Rise of the Godslayer	2010 video game	https://www.metacritic.com/game/age-of-conan-rise-of-the-godslayer/	Q7889	1300024147	Q14864331
age-of-conan-unchained	Age of Conan: Unchained	2008 video game	https://www.metacritic.com/game/age-of-conan-unchained/	Q7889	1300024146	Q14864331
age-of-empires	Age of Empires	1997 video game	https://www.metacritic.com/game/age-of-empires/	Q7889	1300000199	Q14864330
age-of-empires-ii-definitive-edition	Age of Empires II: Definitive Edition	2019 video game	https://www.metacritic.com/game/age-of-empires-ii-definitive-edition/	Q7889	1300498705	Q14864330
age-of-empires-ii-hd-edition	Age of Empires II: HD Edition	2013 video game	https://www.metacritic.com/game/age-of-empires-ii-hd-edition/	Q7889	1300174966	Q14864330
age-of-empires-ii-the-age-of-kings	Age of Empires II: The Age of Kings	1999 video game	https://www.metacritic.com/game/age-of-empires-ii-the-age-of-kings/	Q7889	1300000133	Q14864330
age-of-empires-ii-the-conquerors-expansion	Age of Empires II: The Conquerors Expansion	2000 video game	https://www.metacritic.com/game/age-of-empires-ii-the-conquerors-expansion/	Q7889	1300002664	Q14864330
age-of-empires-iii	Age of Empires III	2005 video game	https://www.metacritic.com/game/age-of-empires-iii/	Q7889	1300023277	Q14864330
age-of-empires-iii-definitive-edition	Age of Empires III: Definitive Edition	2020 video game	https://www.metacritic.com/game/age-of-empires-iii-definitive-edition/	Q7889	1300522608	Q14864330
age-of-empires-iii-the-asian-dynasties	Age of Empires III: The Asian Dynasties	2007 video game	https://www.metacritic.com/game/age-of-empires-iii-the-asian-dynasties/	Q7889	1300023279	Q14864330
age-of-empires-iii-the-warchiefs	Age of Empires III: The WarChiefs	2006 video game	https://www.metacritic.com/game/age-of-empires-iii-the-warchiefs/	Q7889	1300023278	Q14864330
age-of-empires-iv	Age of Empires IV	2021 video game	https://www.metacritic.com/game/age-of-empires-iv/	Q7889	1300472388	Q14864330
age-of-empires-online	Age of Empires Online	2011 video game	https://www.metacritic.com/game/age-of-empires-online/	Q7889	1300083379	
age-of-empires-definitive-edition	Age of Empires: Definitive Edition	2018 video game	https://www.metacritic.com/game/age-of-empires-definitive-edition/	Q7889	1300468562	Q14864330
age-of-empires-mythologies	Age of Empires: Mythologies	2008 video game	https://www.metacritic.com/game/age-of-empires-mythologies/	Q7889	1300035777	
age-of-empires-the-age-of-kings	Age of Empires: The Age of Kings	2006 video game	https://www.metacritic.com/game/age-of-empires-the-age-of-kings/	Q7889	1300023891	
age-of-mythology	Age of Mythology	2002 video game	https://www.metacritic.com/game/age-of-mythology/	Q7889	1300003529	Q14864330
age-of-mythology-extended-edition	Age of Mythology: Extended Edition	2014 video game	https://www.metacritic.com/game/age-of-mythology-extended-edition/	Q7889	1300274657	
age-of-mythology-the-titans	Age of Mythology: The Titans	2003 video game	https://www.metacritic.com/game/age-of-mythology-the-titans/	Q7889	1300003530	Q14864330
age-of-pirates-2-city-of-abandoned-ships	Age of Pirates 2: City of Abandoned Ships	2009 video game	https://www.metacritic.com/game/age-of-pirates-2-city-of-abandoned-ships/	Q7889	1300042171	Q14864331
age-of-pirates-caribbean-tales	Age of Pirates: Caribbean Tales	2006 video game	https://www.metacritic.com/game/age-of-pirates-caribbean-tales/	Q7889	1300003587	Q14864330
age-of-sail-ii	Age of Sail II	2001 video game	https://www.metacritic.com/game/age-of-sail-ii/	Q7889	1300002661	Q14864328
age-of-sail-ii-privateers-bounty	Age of Sail II: Privateer's Bounty	2002 video game	https://www.metacritic.com/game/age-of-sail-ii-privateers-bounty/	Q7889	1300004229	Q14864328
age-of-wonders-4	Age of Wonders 4	2023 video game	https://www.metacritic.com/game/age-of-wonders-4/	Q7889	1300586940	Q14864330
age-of-wonders-ii-the-wizards-throne	Age of Wonders II: The Wizard's Throne	2002 video game	https://www.metacritic.com/game/age-of-wonders-ii-the-wizards-throne/	Q7889	1300003273	Q14864330
age-of-wonders-iii	Age of Wonders III	2014 video game	https://www.metacritic.com/game/age-of-wonders-iii/	Q7889	1300171968	Q14864330
age-of-wonders-iii-eternal-lords	Age of Wonders III - Eternal Lords	2015 video game	https://www.metacritic.com/game/age-of-wonders-iii-eternal-lords/	Q7889	1300419526	
age-of-wonders-iii-golden-realms	Age of Wonders III - Golden Realms	2014 video game	https://www.metacritic.com/game/age-of-wonders-iii-golden-realms/	Q7889	1300329657	
age-of-wonders-planetfall	Age of Wonders: Planetfall	2019 video game	https://www.metacritic.com/game/age-of-wonders-planetfall/	Q7889	1300485879	Q14864330
age-of-wonders-shadow-magic	Age of Wonders: Shadow Magic	2003 video game	https://www.metacritic.com/game/age-of-wonders-shadow-magic/	Q7889	1300018380	Q14864330
age-of-zombies	Age of Zombies	2010 video game	https://www.metacritic.com/game/age-of-zombies/	Q7889	1300069567	Q14864330
ageless	Ageless	2020 video game	https://www.metacritic.com/game/ageless/	Q7889	1300513307	Q14864328
agent-a-a-puzzle-in-disguise	Agent A: A Puzzle In Disguise	2019 video game	https://www.metacritic.com/game/agent-a-a-puzzle-in-disguise/	Q7889	1300450665	
agents-of-mayhem	Agents of Mayhem	2017 video game	https://www.metacritic.com/game/agents-of-mayhem/	Q7889	1300457627	Q14864331
aggelos	Aggelos	2019 video game	https://www.metacritic.com/game/aggelos/	Q7889	1300487363	Q14864328
aggressive-inline	Aggressive Inline	2002 video game	https://www.metacritic.com/game/aggressive-inline/	Q7889	1300004136	Q14864330
aggressors-ancient-rome	Aggressors: Ancient Rome	2018 video game	https://www.metacritic.com/game/aggressors-ancient-rome/	Q7889	1300485206	
agon-the-mysterious-codex	AGON: The Mysterious Codex	2003 video game	https://www.metacritic.com/game/agon-the-mysterious-codex/	Q7889	1300020115	
agony	Agony	2018 video game	https://www.metacritic.com/game/agony/	Q7889	1300458069	Q14864331
ai-war-fleet-command	AI War: Fleet Command	2009 video game	https://www.metacritic.com/game/ai-war-fleet-command/	Q7889	1300059850	
ai-the-somnium-files	AI: The Somnium Files	2019 video game	https://www.metacritic.com/game/ai-the-somnium-files/	Q7889	1300488035	Q14864331
ai-the-somnium-files-nirvana-initiative	AI: The Somnium Files - nirvanA Initiative	2022 video game	https://www.metacritic.com/game/ai-the-somnium-files-nirvana-initiative/	Q7889	1300539071	Q14864331
aidyn-chronicles-the-first-mage	Aidyn Chronicles: The First Mage	2001 video game	https://www.metacritic.com/game/aidyn-chronicles-the-first-mage/	Q7889	1300000389	Q14864330
aion	Aion	2009 video game	https://www.metacritic.com/game/aion/	Q7889	1300026751	Q14864330
aipd-artificial-intelligence-police-department	AIPD - Artificial Intelligence Police Department	2016 video game	https://www.metacritic.com/game/aipd-artificial-intelligence-police-department/	Q7889	1300401305	
air-conflicts-aces-of-world-war-ii	Air Conflicts: Aces of World War II	2009 video game	https://www.metacritic.com/game/air-conflicts-aces-of-world-war-ii/	Q7889	1300042610	Q14864330
air-conflicts-secret-wars	Air Conflicts: Secret Wars	2011 video game	https://www.metacritic.com/game/air-conflicts-secret-wars/	Q7889	1300092169	Q14864330
air-conflicts-vietnam	Air Conflicts: Vietnam	2013 video game	https://www.metacritic.com/game/air-conflicts-vietnam/	Q7889	1300172972	Q14864330
air-conflicts-vietnam-ultimate-edition	Air Conflicts: Vietnam Ultimate Edition	2014 video game	https://www.metacritic.com/game/air-conflicts-vietnam-ultimate-edition/	Q7889	1300261417	Q14864330
air-raid-this-is-not-a-drill	Air Raid: This Is Not a Drill!	2003 video game	https://www.metacritic.com/game/air-raid-this-is-not-a-drill/	Q7889	1300018421	Q14864330
air-traffic-chaos	Air Traffic Chaos	2008 video game	https://www.metacritic.com/game/air-traffic-chaos/	Q7889	1300035115	Q14864328
airace-speed	AiRace Speed	2013 video game	https://www.metacritic.com/game/airace-speed/	Q7889	1300195889	Q14864328
airace-xeno	AiRace Xeno	2014 video game	https://www.metacritic.com/game/airace-xeno/	Q7889	1300286981	Q14864328
airblade	AirBlade	2002 video game	https://www.metacritic.com/game/airblade/	Q7889	1300003709	Q14864330
airborne-assault-highway-to-the-reich	Airborne Assault: Highway to the Reich	2003 video game	https://www.metacritic.com/game/airborne-assault-highway-to-the-reich/	Q7889	1300018268	
airborne-assault-red-devils-over-arnhem	Airborne Assault: Red Devils Over Arnhem	2002 video game	https://www.metacritic.com/game/airborne-assault-red-devils-over-arnhem/	Q7889	1300004579	Q14864328
airborne-kingdom	Airborne Kingdom	2020 video game	https://www.metacritic.com/game/airborne-kingdom/	Q7889	1300497571	
airfix-dogfighter	Airfix Dogfighter	2000 video game	https://www.metacritic.com/game/airfix-dogfighter/	Q7889	1300002845	Q14864328
airforce-delta-storm	AirForce Delta Storm	2001 video game	https://www.metacritic.com/game/airforce-delta-storm/	Q7889	1300003487	Q14864328
airforce-delta-strike	AirForce Delta Strike	2004 video game	https://www.metacritic.com/game/airforce-delta-strike/	Q7889	1300018500	Q14864330
airheart	AIRHEART	2018 video game	https://www.metacritic.com/game/airheart/	Q7889	1300459071	
airplane-mode	Airplane Mode	2020 video game	https://www.metacritic.com/game/airplane-mode/	Q7889	1300508935	
airscape-the-fall-of-gravity	Airscape: The Fall of Gravity	2015 video game	https://www.metacritic.com/game/airscape-the-fall-of-gravity/	Q7889	1300437503	
ak-xolotl	AK-xolotl	2023 video game	https://www.metacritic.com/game/ak-xolotl/	Q7889	1300527943	
aka	Aka	2022 video game	https://www.metacritic.com/game/aka/	Q7889	1300534377	Q14864328
akai-katana	Akai Katana	2012 video game	https://www.metacritic.com/game/akai-katana/	Q7889	1300081255	Q14864330
akane	Akane	2019 video game	https://www.metacritic.com/game/akane/	Q7889	1300487299	Q14864331
akaneiro-demon-hunters	Akaneiro: Demon Hunters	2013 video game	https://www.metacritic.com/game/akaneiro-demon-hunters/	Q7889	1300154330	
akibas-beat	Akiba's Beat	2017 video game	https://www.metacritic.com/game/akibas-beat/	Q7889	1300457478	Q14864330
akibas-trip-hellbound-and-debriefed	Akiba's Trip: Hellbound & Debriefed	2021 video game	https://www.metacritic.com/game/akibas-trip-hellbound-and-debriefed/	Q7889	1300501858	Q14864331
akibas-trip-2	Akiba's Trip: Undead & Undressed	2014 video game	https://www.metacritic.com/game/akibas-trip-2/	Q7889	1300195362	Q14864331
akimi-village	Akimi Village	2011 video game	https://www.metacritic.com/game/akimi-village/	Q7889	1300097563	Q14864328
akka-arrh	Akka Arrh	2023 video game	https://www.metacritic.com/game/akka-arrh/	Q7889	1300583849	
al-emmo-and-the-lost-dutchmans-mine	Al Emmo and the Lost Dutchman's Mine	2006 video game	https://www.metacritic.com/game/al-emmo-and-the-lost-dutchmans-mine/	Q7889	1300026762	
alan-wake	Alan Wake	2010 video game	https://www.metacritic.com/game/alan-wake/	Q7889	1300024446	Q14864330
alan-wake-ii	Alan Wake II	2023 video game	https://www.metacritic.com/game/alan-wake-ii/	Q7889	1300553298	Q14864331
alan-wake-remastered	Alan Wake Remastered	2021 video game	https://www.metacritic.com/game/alan-wake-remastered/	Q7889	1300542697	Q14864330
alan-wakes-american-nightmare	Alan Wake's American Nightmare	2012 video game	https://www.metacritic.com/game/alan-wakes-american-nightmare/	Q7889	1300127177	Q14864330
alan-wake-the-signal	Alan Wake: The Signal	2010 video game	https://www.metacritic.com/game/alan-wake-the-signal/	Q7889	1300024448	Q14864330
alan-wake-the-writer	Alan Wake: The Writer	2010 video game	https://www.metacritic.com/game/alan-wake-the-writer/	Q7889	1300024447	Q14864330
alba-a-wildlife-adventure	Alba: a Wildlife Adventure	2020 video game	https://www.metacritic.com/game/alba-a-wildlife-adventure/	Q7889	1300520749	Q14864328
